Animal,Phase,File,BEH,Status
H2224,P2Allo,H2224_A33_CHO3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_CHO4_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_CHO4_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_PRE1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_CHO4_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_CHO3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_CHO2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_CHO4_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_CHO3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_POS1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A33_CHO4_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_CHO3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_CHO4_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_CHO3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_CHO3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_CHO2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_CHO5_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_CHO4_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_PRE1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_PRE1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_CHO2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_PRE1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_POS1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_CHO2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_CHO2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_PRE1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_CHO3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_CHO2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_CTC1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A33_PRE1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A33_CHO2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_PRE1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_CHO1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_PRE2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_CHO1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_PRE2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_PRE2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_CHO1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_PRE2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_CHO1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_CHO1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_CHO6_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_PRE2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_PRE2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A33_CHO1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A33_PRE2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_CHO1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_SAM1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_SAM1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_SAM1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_SAM1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_SAM1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A33_SAM1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_SAM1_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_SAM2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_SAM2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_SAM2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_SAM2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A33_SAM2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_SAM3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_SAM2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A32_SAM3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A34_SAM2_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A33_SAM3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A29_SAM3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A30_SAM3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A28_SAM3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P2Allo,H2224_A31_SAM3_events_dlc.csv,H2224_A33_SAM_BEH.flv,Checked
H2224,P1Ego,H2224_E34_CTC4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_CHO1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_CTC3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_PRE2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_PRE2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_CHO1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_PRE2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_CTC2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_CHO1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_PRE2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_CHO1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_CHO1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_PRE2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_CHO1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_PRE2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_PRE2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_CHO1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_CHO4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_POS1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_CHO3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_CHO3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_CHO3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_CHO4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_CHO3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_CHO4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_CHO3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_PRE1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_CHO4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_CHO3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_CHO2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_CHO4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_CHO4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_CTC1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_CHO3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_CHO2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_PRE1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_CHO2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_PRE1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_PRE1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_CHO4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_CHO2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_CHO2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_PRE1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_CHO2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_POS1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_PRE1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_PRE1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_CHO2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_SAM2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_SAM3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_SAM2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_CTR2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_SAM2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_SAM2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_SAM2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_SAM2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_CTR4_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_SAM3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_SAM3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_SAM3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_SAM3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_CTR3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_SAM3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_SAM2_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_SAM3_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_SAM1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E32_CTR1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E33_SAM1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E30_SAM1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E29_SAM1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E31_SAM1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E28_SAM1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2224,P1Ego,H2224_E34_SAM1_events_dlc.csv,H2224_E34_CHO_BEH.flv,Checked
H2230,P2Ego,H2230_E31_CHO3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_CHO4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_CHO3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_POS1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_CHO3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_CHO3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_CHO4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E31_CHO4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_PRE1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_CHO4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_CHO3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_CHO4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_CHO2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_CHO3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_CHO4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_PRE1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_CTC1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_CHO2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_CHO3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_PRE1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_CHO2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_CHO2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_PRE1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_CHO4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E31_PRE1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_CHO2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_PRE1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E31_CHO2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_POS1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_CHO2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_PRE1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_CTC4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_CHO1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_CTC3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_PRE2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_CHO1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_PRE2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_CTC2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_CHO1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_PRE2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_CHO1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_PRE2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_PRE2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E31_CHO1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E31_PRE2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_CHO1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_CHO1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_PRE2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_SAM1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_CTR1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_SAM1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_SAM1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_SAM1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_SAM1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E31_SAM1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_SAM1_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_SAM2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_SAM2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_SAM3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_CTR2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E31_SAM2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_SAM2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_SAM2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_SAM2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E30_SAM3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E29_SAM3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_CTR4_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E31_SAM3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E28_SAM3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_CTR3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E34_SAM2_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E32_SAM3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P2Ego,H2230_E33_SAM3_events_dlc.csv,H2230_E31_PRE2_BEH.flv,Checked
H2230,P1Allo,H2230_A34_CHO1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A34_PRE2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_PRE3_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A30_PRE2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A28_CHO1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A31_CHO1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A29_PRE2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A29_CHO1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A31_PRE2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_CHO6_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A28_PRE2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A30_CHO1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A33_CHO1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_PRE2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_CHO1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A33_PRE2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A34_PRE1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A31_CHO4_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A33_CHO3_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A28_CHO4_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A30_CHO4_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A29_CHO4_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A34_CHO2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_CHO3_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A31_CHO3_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_POS1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A28_CHO3_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A33_CHO4_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A30_CHO3_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_CHO4_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A29_CHO3_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A28_PRE1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A30_CHO2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A29_CHO2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A31_PRE1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A34_CHO4_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_CHO5_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A31_CHO2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A29_PRE1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A30_PRE1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A28_CHO2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A34_POS1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A33_PRE1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_CHO2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A34_CHO3_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A34_CTC1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A32_PRE1_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
H2230,P1Allo,H2230_A33_CHO2_events_dlc.csv,H2230_A34_CTC_BEH.flv,Checked
